@relation amp_5_occupancy-detection

@attribute time-index numeric
@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy numeric

@data
2550,21.79,25.79,541,585,0.004161,1
2551,21.79,25.893333,559,584.333333,0.004178,1
2552,21.79,25.89,566.333333,589,0.004177,1
2553,21.865,25.9475,556,588.25,0.004206,1
2554,?,25.926667,565,588,0.004192,?
2555,21.89,25.84,583,?,0.004195,1
2556,21.89,25.6975,570.25,587,0.004172,1
2557,21.89,25.7,572,585,0.004172,1
2558,21.9175,25.7,589,579,0.004179,1
2559,21.963333,25.76,?,?,0.004201,1
2560,21.945,25.89,592.5,585.5,0.004217,1
2561,22.025,25.7225,591.5,590,0.004211,1
2562,22.066667,25.633333,?,588.666667,0.004207,1
2563,22.1,25.575,606.5,586.5,0.004206,1
2564,22.133333,25.463333,602,586.666667,0.004196,1
2565,22.175,25.445,?,587.75,0.004203,1
2566,22.2225,25.4175,608.25,590,0.004211,1
2567,22.2225,25.3175,620.75,587.25,0.004194,1
2568,22.2,25.2,644,587,0.004169,1
2569,22.2675,25.175,629.5,579,0.004182,?
2570,22.29,25.2,660,578.5,0.004192,?
2571,22.315,25.2,642.5,581.25,0.004199,1
2572,22.323333,25.2,635.333333,579,0.004201,?
2573,22.34,25.175,652.75,586,0.004201,1
2574,22.356667,25.133333,?,582,0.004198,1
2575,22.356667,25.166667,682,575.666667,0.004204,1
2576,?,25.1,667,?,0.004208,1
2577,22.39,25.05,686,584.5,0.004193,1
2578,?,24.996667,671.333333,586.333333,0.004184,1
2579,22.5,?,699,585.25,0.004217,1
2580,22.5,?,714.5,578.5,0.004229,1
2581,22.5,25.05,705.5,580.5,0.004221,1
2582,22.5,24.9175,1021.25,577.5,0.004198,1
2583,22.5,24.84,717,?,0.004185,1
2584,22.5,24.815,726.5,572,0.004181,1
2585,22.55,24.8675,734,574.25,0.004203,1
2586,22.55,24.89,757,581.5,0.004207,1
2587,22.6,24.7,738.25,568,?,1
2588,22.575,24.82,740,569,0.004201,1
2589,22.6,24.93,734,577.333333,?,1
2590,22.6,24.9725,748.75,583.25,0.004234,1
2591,22.633333,24.89,732,587.666667,0.004228,1
2592,22.65,24.8975,726.75,585,?,0
2593,22.666667,?,737,?,0.004255,0
2594,22.7,24.9725,723.5,598,0.004259,0
2595,22.7,25,707,595.5,0.004264,0
2596,22.7225,25.175,720.5,604.5,?,?
2597,22.7225,25.0475,714.5,613,0.004278,0
2598,22.79,24.945,743,604.5,0.004278,1
2599,22.73,24.963333,725,610,0.004266,1
2600,22.79,24.8925,717.75,608.25,0.004269,1
2601,22.79,24.7225,723.5,593,0.00424,1
2602,22.823333,24.86,727,587,0.004272,1
2603,22.84,24.945,720.5,595.75,0.004291,1
2604,22.856667,24.856667,?,596.333333,0.00428,1
2605,22.89,24.865,722.25,598.5,0.004291,1
2606,22.9975,24.7225,738.5,600,0.004294,1
2607,?,24.845,733,601.75,0.004329,1
2608,23.133333,24.53,741.666667,602.333333,0.004296,1
2609,23.245,24.6,743.75,?,0.004337,1
2610,23.29,24.5,746.5,607.5,0.004331,1
2611,23.29,24.315,750,603.5,0.004298,1
2612,?,24.39,750,603.5,0.004312,1
2613,?,24.34,739.25,605,0.004303,1
2614,23.29,24.23,750,610,0.004283,1
2615,?,24.2675,750,606.5,0.00429,1
2616,23.26,24.393333,750,603.666667,0.004304,1
2617,23.245,24.2425,752.5,604.5,0.004274,1
2618,23.26,?,767,603.666667,0.004286,1
2619,23.29,24.26,759.666667,600,0.004289,1
2620,23.245,24.245,752.5,600.5,?,1
2621,23.26,24.26,763.333333,604.333333,0.004281,1
2622,23.23,24.293333,765.666667,607.333333,0.004279,1
2623,23.245,24.4725,763.25,610.75,0.004315,1
2624,23.2675,24.4725,778.5,615.25,0.004321,1
2625,23.26,24.39,774,607.333333,0.004304,1
2626,23.29,24.3675,783,608.5,0.004308,1
2627,23.29,24.463333,774,607.666667,0.004325,1
2628,23.29,24.426667,762,?,0.004318,1
2629,23.29,24.5225,?,609,0.004335,1
2630,23.29,24.575,783,617.5,0.004345,1
2631,23.34,24.6,783,620,0.004362,1
2632,23.315,?,792,619,0.004333,1
2633,23.39,24.34,774,607.5,0.004329,1
2634,23.29,24.43,786,606,0.004319,1
2635,23.29,24.525,796.5,614,0.004336,1
2636,23.29,24.3925,792,616,0.004312,1
2637,23.29,24.365,?,614,0.004307,1
2638,23.29,24.463333,798,610.666667,0.004325,1
2639,23.29,24.575,796.5,610,0.004345,1
2640,23.323333,24.566667,780,615.333333,0.004352,1
2641,23.34,24.6,774,622.25,0.004362,1
2642,23.39,24.745,774,633,0.004402,1
2643,23.365,24.7925,790.25,645.25,0.004403,1
2644,23.356667,24.926667,792,651.333333,0.004425,1
2645,?,24.945,774,659.75,0.004437,1
2646,23.39,24.8225,776.75,660.333333,0.004416,1
2647,23.39,?,774,647.4,0.004403,1
2648,23.39,24.566667,774,638.666667,0.00437,1
2649,23.4175,24.925,783,?,0.004441,1
2650,23.445,24.9725,785.75,649,0.004457,1
2651,23.39,25,774,660,0.004447,1
2652,23.4725,25.175,783,674.25,0.004501,1
2653,23.463333,25.333333,792,679,0.004527,1
2654,23.4725,25.575,785.75,697.75,0.004573,1
2655,23.5,25.495,774,701,0.004566,1
2656,23.5,25.2,785.75,703.25,0.004513,1
2657,23.5,?,788.5,696.5,0.004539,1
2658,23.5,25.6,788.5,698.5,0.004585,1
2659,23.525,25.3175,786.75,717,0.004541,1
2660,23.575,25.2675,795.75,716,0.004546,1
2661,23.6,25.245,803,707,0.004549,1
2662,?,25.315,785,700.5,0.004555,1
2663,23.6,25.356667,785,701.333333,0.004569,1
2664,23.6,25.39,785,702,0.004575,1
2665,23.6,25.4725,785,706.666667,0.00459,1
2666,23.6,25.426667,795.25,709.25,0.004582,1
2667,23.65,25.445,792.5,716.75,0.004599,1
2668,23.625,25.4175,779,715.5,0.004587,1
2669,23.65,25.39,779,705.5,0.004589,1
2670,23.65,25.445,788,707.25,0.004599,1
2671,23.7,25.666667,785,709.333333,?,1
2672,23.675,25.575,797,715,?,1
2673,23.7,?,792.5,720,0.004613,1
2674,23.7,?,?,720,0.004623,1
2675,23.7225,25.5225,792.5,714.5,0.004634,1
2676,23.745,25.39,779,710,0.004616,1
2677,23.7,25.39,791,707.666667,0.004603,1
2678,23.7,25.39,792.5,703.5,0.004603,1
2679,23.7225,25.39,797,710.75,0.004609,?
2680,23.7,25.293333,797,705.666667,0.004585,1
2681,23.79,25.34,797,704.5,0.004619,1
2682,23.745,?,?,707.5,0.004611,1
2683,23.79,25.315,801.25,?,0.004614,1
2684,23.79,25.29,802.666667,699.333333,0.00461,1
2685,23.79,25.315,797,?,0.004614,1
2686,23.79,25.356667,802.666667,701.666667,0.004622,1
2687,23.79,25.34,797,701,0.004619,1
2688,23.79,25.39,803.2,700.3,0.004628,1
2689,23.84,25.34,809.4,699.6,0.004633,1
2690,23.865,25.34,805.25,702,0.00464,1
2691,23.89,25.34,793.5,702,0.004647,1
2692,23.89,25.53,?,706.333333,0.004682,1
2693,23.865,25.4725,812.5,?,0.004665,1
2694,23.89,?,808,700.5,0.004657,1
2695,23.89,25.356667,808,692,0.00465,1
2696,23.89,25.29,808,?,0.004638,1
2697,23.9175,25.2675,797.2,693.4,0.004641,1
2698,23.89,25.2,802,688.666667,0.004621,1
2699,23.89,25.2225,799,681.25,0.004625,1
2700,23.89,25.2,803.5,682,0.004621,1
2701,23.89,25.2,804.5,676,0.004621,1
2702,23.89,25.125,799,677,0.004607,1
2703,?,25.2,820.666667,673.666667,0.004621,1
2704,23.89,25.2,806.25,679,0.004621,1
2705,23.89,25.166667,809.333333,677.333333,?,1
2706,23.945,25.125,807.5,670.5,0.004623,1
2707,23.9175,25.025,819,664.75,0.004597,1
2708,24,25.1,804.5,662,0.004634,1
2709,23.945,25.1,819,665,0.004618,1
2710,23.89,?,806.25,661,0.004598,1
2711,23.926667,25.1,802,661,0.004613,1
2712,23.945,25.1,802,660,0.004618,1
2713,23.89,25.1,805,661.666667,0.004603,1
2714,23.945,25.1,793,662.5,0.004618,1
2715,23.9175,25.075,808.5,661,0.004606,1
2716,23.963333,25.033333,802,662.666667,0.004611,?
2717,23.945,25.1,803,663,0.004618,1
2718,23.89,?,803,663.333333,0.004607,1
2719,23.89,25.2,795,666.8,0.004621,1
2720,23.926667,25.133333,792,667.333333,0.004619,1
2721,23.9175,25.2,797.25,672.5,0.004629,1
2722,23.926667,?,793.333333,674.666667,0.004632,1
2723,23.9725,25.15,788,672,0.004635,1
2724,23.963333,25.2,782.333333,666.333333,0.004642,1
2725,24,25.2225,781.75,668,0.004656,1
2726,24,25.15,771,?,0.004643,?
2727,?,25.175,796.5,664.25,0.004632,1
2728,23.926667,25.1,785.666667,652.666667,0.004613,1
2729,23.89,24.996667,782.666667,646.666667,0.004584,1
2730,23.9175,25.05,778.25,633.25,0.004601,1
2731,23.89,25.15,772,637.5,0.004612,1
2732,?,25.175,?,646.5,0.00464,1
2733,23.89,25.2,775,647.333333,0.004621,1
2734,23.89,25.1,773,645.75,0.004603,1
2735,23.9175,25.1,766.5,640.25,0.00461,1
2736,23.89,25.4,781,637,0.004658,1
2737,23.89,25.46,773,664,0.004669,1
2738,23.89,25.1725,760.25,660,0.004616,1
2739,23.89,25.1,773.333333,647,0.004603,1
2740,23.89,25.1,768.4,643.5,0.004603,1
2741,23.89,25.133333,?,644.75,0.004609,1
2742,23.89,24.9175,765.25,633.25,0.004569,1
2743,23.89,24.963333,759.666667,?,0.004578,1
2744,23.89,25.1,753,625.25,0.004603,1
2745,23.89,25.1,759.666667,629.333333,0.004603,1
2746,23.84,25,761.5,622.75,0.00457,1
2747,23.84,24.995,758,619,0.00457,1
2748,23.89,25.075,766,610.5,0.004598,1
2749,23.856667,24.963333,763.333333,601.666667,0.004568,1
2750,23.856667,24.963333,758,593.666667,0.004568,1
2751,23.84,25,754.5,595.5,0.00457,1
2752,23.84,25,742,601.5,0.00457,1
2753,?,25.025,750.5,?,0.004568,1
2754,23.823333,25.066667,767,604.333333,0.004578,1
2755,23.79,25.025,751,610,0.004561,1
2756,23.79,25.066667,748.333333,616,0.004569,1
2757,23.815,?,745,614.75,0.004587,1
2758,23.79,25.1,737,614.666667,0.004575,1
2759,23.815,25.125,743.25,603,0.004587,1
2760,23.79,25.1,739.5,598.5,0.004575,1
2761,23.79,25.066667,739.5,591.25,0.004569,1
2762,23.79,25.1,727,588,0.004575,1
2763,23.79,25.15,744,594.25,0.004584,1
2764,?,25.23,749.333333,598,0.004608,1
2765,23.815,25.2225,735.5,598.5,0.004604,1
2766,23.79,?,740,599,0.004593,1
2767,23.79,25.2225,736,595.5,0.004597,1
2768,23.79,25.2,736,595,0.004593,1
2769,23.79,25.2225,731.5,593.5,0.004597,1
2770,23.79,25.29,733.333333,?,0.00461,1
2771,23.79,25.29,734,588,0.00461,1
2772,23.79,25.29,734.25,591.75,0.00461,1
2773,23.79,25.323333,425.333333,596.666667,?,?
2774,23.79,25.445,283,600,0.004638,0
2775,23.865,25.575,265,?,0.004683,0
2776,23.865,25.575,265,607,0.004683,0
2777,23.856667,25.6,257,600.333333,0.004686,0
2778,23.89,25.7,268,601,0.004714,0
2779,23.89,25.633333,261,599,0.004701,?
2780,23.89,25.6,259,601,?,0
2781,?,25.55,259,595.5,?,0
2782,23.89,25.5,248.25,588.75,0.004677,0
2783,23.89,25.5,242,585.5,0.004677,?
2784,23.89,25.5,241,585.5,0.004677,0
2785,23.89,25.5,252,578.5,?,?
2786,23.89,25.463333,246,?,0.00467,0
2787,23.89,25.445,243,?,0.004667,0
2788,23.89,25.4725,237.25,576,0.004672,0
2789,23.89,25.5,252,574.333333,0.004677,0
2790,23.89,25.39,246,564,0.004656,0
2791,23.89,25.39,246,565.666667,0.004656,0
2792,23.89,25.426667,240,568,0.004663,0
2793,23.89,25.426667,228,566,0.004663,0
2794,23.89,25.463333,230.75,563,0.00467,0
2795,23.89,25.445,229,562.75,0.004667,0
2796,23.89,25.5,239,562,0.004677,0
2797,23.89,25.5,225.5,556.75,0.004677,0
2798,23.89,25.5,225.5,558.25,0.004677,0
2799,23.89,25.5,227,560.5,0.004677,0
2800,23.84,25.445,225.75,544.5,0.004652,0
2801,23.84,?,227,547,0.004652,?
2802,23.865,25.4725,237.5,546,0.004665,0
2803,23.79,?,215,549,0.004628,0
2804,23.865,?,229.5,547.5,0.004665,0
2805,23.815,25.4175,213.25,544.25,0.00464,0
2806,23.84,25.445,209,544,0.004652,?
2807,23.79,25.426667,209,543.333333,0.004635,0
2808,23.79,25.5,?,545.25,0.004648,0
2809,23.79,?,204.5,545.25,0.004648,0
2810,23.79,25.575,262.666667,545.333333,?,0
2811,23.79,25.666667,438.5,542.5,0.004679,1
2812,23.7675,25.675,654,547,0.004674,0
2813,23.7675,25.7475,668.5,545,0.004687,0
2814,23.7,25.89,?,564,0.004694,0
2815,23.7225,?,664.75,567.75,0.004716,0
2816,?,25.89,675.25,569.5,0.004694,0
2817,23.745,26,669,571.5,0.004727,0
2818,23.7,26.075,667.25,564.75,0.004728,0
2819,23.7,26,655.666667,563.666667,0.004714,0
2820,23.745,25.9725,659.25,567.5,0.004722,1
2821,23.7,25.89,662,563,0.004694,1
2822,23.7,25.89,651.5,551.5,0.004694,1
2823,23.7,25.89,648.333333,545.333333,0.004694,1
2824,23.7,25.89,643.75,540.75,0.004694,1
2825,23.7,25.89,646,537.75,0.004694,1
2826,23.633333,25.89,629.666667,?,?,1
2827,23.625,26.0225,634,543,0.004697,1
2828,23.6,26.1,636.333333,547.666667,0.004704,1
2829,23.6,26.1,?,554.5,0.004704,1
2830,23.6,26.1,631.25,554.75,0.004704,1
2831,?,26.1,?,558,0.004704,1
2832,23.6,26.1,627,548.5,0.004704,1
2833,23.55,26.075,627.5,?,0.004685,1
2834,23.5,26.1,631.666667,543,0.004676,?
2835,23.5,26.175,617.75,546,0.004689,1
2836,23.5,26.23,626.666667,545,0.004699,1
2837,23.5,26.2225,611.5,548,0.004698,1
2838,23.5,26.2,610.333333,549.666667,0.004694,1
2839,23.5,26.3975,607.5,545.25,0.004729,1
2840,23.4175,26.5225,608,599.75,0.004728,1
2841,23.445,26.39,616.5,586.5,?,1
2842,?,27.525,610,570,0.004925,1
2843,23.426667,26.83,605.666667,564,0.004786,1
2844,23.445,26.6475,596,561.5,0.004759,1
2845,23.5,26.65,592,564,0.004775,1
2846,23.5,26.72,598.25,555.25,0.004788,1
2847,23.5,26.84,593,571,0.004809,1
2848,23.5,26.745,589,570,0.004792,1
2849,23.5,26.79,585,567,0.0048,1
2850,23.5,26.92,585,571,0.004824,1
2851,23.5,26.8675,587.5,573.5,0.004814,1
2852,23.5,26.865,589.75,573.75,0.004814,1
2853,23.55,26.84,566,575,0.004824,1
2854,23.5,26.79,587.5,563.5,0.0048,1
2855,23.5,26.79,585.5,561.5,0.0048,1
2856,23.445,26.7675,583.5,558.5,?,1
2857,23.4725,26.92,582,558,0.004816,1
2858,23.5,27.05,570,565.5,0.004847,1
2859,23.5,27.1,567.333333,573.333333,0.004856,1
2860,23.4725,27.05,574.25,579.25,0.004839,1
2861,23.445,27.025,572.5,578.5,0.004826,1
2862,23.463333,?,579,?,0.004839,1
2863,23.5,27,574.75,575,0.004838,1
2864,23.39,27,562,568,0.004806,1
2865,23.39,27,560.25,562,0.004806,1
2866,23.39,?,558.5,563,0.004824,1
2867,23.39,27.1,573,556,0.004824,1
2868,23.356667,27.133333,571,557.333333,0.00482,1
2869,23.29,27.2425,563,560,0.00482,1
2870,23.29,27.29,559,557.75,0.004828,1
2871,23.29,27.39,552,560.666667,0.004846,1
2872,23.29,27.4175,556.75,562,0.004851,1
2873,23.29,27.463333,552.333333,563.333333,0.004859,1
2874,23.29,27.445,547,561.25,0.004856,1
2875,?,?,547,556.5,0.004866,1
2876,23.2675,?,540.25,557.5,?,1
2877,23.23,27.633333,?,557.333333,0.004872,1
2878,23.2,27.6,547,552.25,0.004857,1
2879,23.2,27.625,551.5,549.5,0.004861,1
2880,23.2,27.7,553,549.5,0.004875,?
2881,23.2,27.7225,538,557.25,0.004879,1
2882,23.2,27.79,539.666667,565,0.004891,1
2883,23.175,27.8675,531,563.5,0.004897,1
2884,23.1,28.033333,543,561.666667,0.004904,1
2885,23.1,28.1,543,555.5,0.004916,1
2886,23.1,28.1,543,555.25,0.004916,1
2887,23.1,28.1,535.5,555,0.004916,1
2888,23.1,28.1975,528,561,0.004933,1
2889,23.1,28.2225,532.5,574,0.004937,1
2890,23.1,28.2,517.5,562.2,0.004933,1
2891,23.1,28.133333,528.666667,557.666667,0.004922,1
2892,23.075,28.1,534,558.75,0.004908,1
2893,23.1,28.166667,528.666667,561.666667,0.004927,1
2894,23.1,28.2,518,566.5,0.004933,1
2895,23.1,28.2,518,567.5,0.004933,1
2896,23.1,28.356667,513,571.333333,0.004961,1
2897,23.1,28.29,513.5,572.5,0.004949,1
2898,23,28.245,524,573.5,0.004911,1
2899,23,28.2,519,561,0.004903,1
2900,23,28.2225,516.5,555.5,0.004907,1
2901,23,28.29,509,555,0.004919,1
2902,23,28.29,509,562,0.004919,1
2903,23,28.29,505,564.5,0.004919,1
2904,?,28.29,505.333333,564,0.004919,1
2905,23,28.34,514,564.5,0.004928,1
2906,?,28.39,514,571.5,0.004937,1
2907,23,28.39,506.5,580.5,0.004937,?
2908,23,28.426667,504,571,0.004943,1
2909,23,?,499,569.333333,0.004949,1
2910,23,28.4725,499,571.25,0.004951,1
2911,22.9725,28.445,495.25,568,0.004938,1
2912,22.9175,28.5,489,?,0.004931,1
2913,22.89,28.5,497.333333,569,0.004923,1
2914,22.89,28.6,494,571.25,0.00494,1
2915,22.89,28.6,494,573,0.00494,1
2916,22.89,28.6,500.25,570,?,1
2917,22.89,28.6,494,569.333333,0.00494,?
2918,22.89,28.65,492.75,571.5,0.004949,1
2919,22.84,28.65,?,573.75,0.004934,1
2920,22.79,28.7,489,572,0.004927,1
2921,22.79,?,483,570.2,0.00494,1
2922,22.76,28.79,480.666667,577.666667,0.004934,1
2923,?,28.84,484,575,0.004945,1
2924,22.7225,28.89,484,569.75,0.00494,1
2925,22.7,28.9175,484,576.25,0.004938,1
2926,22.73,29,484,580,0.004961,1
2927,22.7,29,479,580,0.004952,1
2928,22.7,?,479,577.75,0.004961,1
2929,22.7,29.1,479,578,0.004969,1
2930,22.7,29.1,479,574.5,0.004969,1
2931,22.675,29.125,479,575,0.004966,1
2932,22.6,29.1,479,572,?,1
2933,22.6,29.1,479,570,0.004939,1
2934,22.6,29.125,479,580.75,0.004943,1
2935,22.6,29.175,479,584.75,0.004952,1
2936,22.6,29.2,479,586,0.004956,1
2937,22.6,29.2225,471.5,585.25,0.00496,1
2938,22.6,29.2,469,586,0.004956,1
2939,22.6,29.2675,467.75,585.75,0.004967,1
2940,22.6,29.29,464,586,0.004971,1
2941,22.6,29.323333,464,584.333333,0.004977,1
2942,22.55,29.4175,464,584,0.004978,1
2943,22.5,29.6,474.5,588.25,0.004994,1
2944,22.5,29.65,474.5,593.5,0.005002,1
2945,22.5,29.7,474.5,596.75,0.005011,1
2946,22.426667,29.73,478,596.333333,0.004993,1
2947,22.445,29.79,459,595,0.005009,1
2948,22.39,29.79,472.666667,601.333333,0.004992,1
2949,22.39,29.84,464,595.75,0.005001,1
2950,22.29,29.926667,469,593.666667,0.004985,1
2951,22.365,30.025,457.75,?,0.005024,1
2952,22.39,30,454,586,0.005028,1
2953,22.29,30,454.75,595.25,0.004997,1
2954,22.29,30,460,595.5,0.004997,1
2955,22.29,30,444,601.25,0.004997,1
2956,22.29,30.1,449.666667,598,0.005014,1
2957,22.2675,30.075,438,601.5,0.005003,1
2958,22.26,30.066667,441,599,0.004999,?
2959,22.2,30.1,438,605.5,0.004986,1
2960,22.2,30.1,?,608.333333,0.004986,1
2961,22.2,30.1,447,605.75,0.004986,1
2962,22.2,30.23,447,600.333333,0.005008,1
2963,22.175,30.2,447,597.25,0.004995,1
2964,22.1,30.34,447,592,0.004995,1
2965,22.1,30.39,438,?,0.005004,1
2966,22.1,30.39,447,588,0.005004,1
2967,22.1,30.6,447,585,0.005039,1
2968,22.1,30.6,447,588.25,0.005039,1
2969,22.075,30.575,447,594,0.005027,1
2970,22.1,30.6,447,585.5,0.005039,1
2971,22.025,30.525,447,?,0.005003,1
2972,22.033333,30.533333,447,588.333333,0.005007,1
2973,22,30.6,443.5,591,0.005008,?
2974,22,30.7,447,594.666667,0.005024,1
2975,21.9175,30.7675,440,602.5,0.00501,1
2976,21.89,30.865,443.5,605.5,0.005017,1
2977,21.89,30.89,442.333333,606.666667,0.005021,1
2978,21.89,31,447,610,0.00504,1
2979,21.89,30.945,442.5,?,0.00503,?
2980,21.89,31,441,610,0.00504,1
2981,21.89,30.9725,438,610.5,0.005035,1
2982,21.89,31,441,607,0.00504,1
2983,21.89,31.075,438,607.5,0.005052,1
2984,21.865,31.1,438,617,0.005048,1
2985,?,?,433.5,614.75,0.005025,1
2986,21.79,31.1,429,612.5,0.005025,1
2987,21.79,31.175,432.75,612.75,0.005037,1
2988,21.79,31.133333,434,618.333333,0.00503,1
2989,21.79,31.125,440.25,613.75,0.005029,1
2990,21.79,31.2,444,611,0.005041,1
2991,21.79,31.2,444,612,0.005041,1
2992,21.79,?,444,617.5,0.005041,1
2993,21.79,31.133333,444,615,0.00503,1
2994,21.79,31.2,444,606.75,0.005041,1
2995,21.79,31.2,444,607,0.005041,1
2996,21.76,31.29,444,608,0.005046,1
2997,21.7,31.315,440.25,610.75,0.005032,1
2998,21.7,31.29,444,612.5,0.005028,1
2999,21.7,31.356667,439,617.333333,0.005039,1
3000,21.7,31.5,444,619,0.005062,1
3001,21.7,31.575,432.75,624,0.005074,1
3002,21.7,31.6,429,627,0.005078,1
3003,21.675,31.625,436.5,628.5,0.005074,?
3004,21.7,31.6,439,626,0.005078,1
3005,21.65,31.575,440.25,626.5,0.005058,1
3006,21.7,31.7,444,627.5,0.005094,1
3007,21.7,31.7,444,625.25,0.005094,?
3008,21.666667,31.7,444,622.333333,?,1
3009,21.675,31.7,?,625.25,0.005086,1
3010,21.65,31.7,444,630,0.005079,1
3011,?,31.7,444,629,0.005063,1
3012,21.633333,?,444,633,0.005078,1
3013,?,31.7675,444,631.5,0.005082,1
3014,21.6,31.79,444,630.666667,0.005077,1
3015,21.575,31.815,444,628,0.005074,1
3016,21.6,31.79,444,629,0.005077,1
3017,21.6,31.79,444,626,0.005077,1
3018,21.6,31.84,444,626,?,1
3019,21.575,31.89,444,629.75,0.005086,1
3020,21.533333,31.926667,444,626.666667,0.005079,1
3021,21.5,32,444,629.333333,?,1
3022,21.525,32,444,633.25,0.005088,1
3023,21.533333,32,?,?,0.00509,1
3024,21.525,32.0225,444,621.5,0.005091,1
3025,21.533333,32,444,619,0.00509,1
3026,21.5,32.09,440.25,619,0.005094,1
3027,21.5,32.09,440.25,624.75,0.005094,1
3028,21.5,32.0675,436.5,620.25,?,1
3029,21.5,32,434,615,0.00508,1
3030,21.5,32.06,429,615.666667,0.005089,1
3031,21.5,32.09,429,615,0.005094,1
3032,21.5,32.09,429,614,0.005094,1
3033,21.5,32.09,429,606.75,0.005094,1
3034,21.5,32.09,429,603,0.005094,1
3035,21.5,32.1725,429,603,0.005107,1
3036,21.463333,32.163333,?,602.333333,0.005094,1
3037,21.5,32.126667,429,605,0.0051,1
3038,21.445,32.145,429,601,0.005086,1
3039,21.4175,32.1175,429,599.25,0.005073,1
3040,21.39,32.09,429,598.5,0.00506,1
3041,21.39,32.145,429,594.75,0.005068,1
3042,21.445,32.145,438,599.5,0.005086,0
3043,21.39,32.09,441,600,0.00506,0
3044,21.39,32.1725,423.5,587.5,0.005073,1
3045,21.39,32.145,423.5,588.75,0.005068,1
3046,?,32.2,428.25,580.75,0.005054,1
3047,21.29,32.2,423.5,575.75,?,?
3048,21.323333,32.26,426.666667,573,0.005066,1
3049,21.323333,32.29,433,585.333333,0.005071,1
3050,21.29,32.29,433,586.25,0.00506,?
3051,21.29,32.3175,433,586.25,0.005065,1
3052,21.323333,32.326667,433,583,0.005076,1
3053,21.29,32.3725,433,583.75,0.005073,1
3054,21.29,32.4,433,585,0.005078,1
3055,21.29,32.4,433,582,0.005078,1
3056,21.29,32.4,433,584,0.005078,?
3057,21.29,32.4,426,585,0.005078,1
3058,21.29,32.466667,419,582,0.005088,1
3059,21.29,32.475,419,575,0.005089,1
3060,21.29,32.466667,419,578.666667,0.005088,1
3061,21.29,32.466667,419,578,0.005088,1
3062,21.29,32.5675,419,579,0.005104,1
3063,21.29,32.53,419,575,0.005098,1
3064,21.29,32.5675,419,571,0.005104,1
3065,21.23,32.53,419,573,0.005079,1
3066,21.2675,32.5675,419,573,0.005097,1
3067,21.29,32.59,419,575.666667,0.005108,1
3068,21.245,32.59,419,578.5,0.005093,1
3069,21.2225,32.6175,419,577.5,0.005091,1
3070,21.29,32.7,419,576,0.005125,1
3071,21.245,?,419,573.5,0.005111,1
3072,21.245,32.6725,419,573.75,0.005106,1
3073,21.29,32.7,419,574.666667,0.005125,1
3074,21.29,32.7,419,568.5,0.005125,1
3075,21.245,32.7,419,571.5,0.005111,1
3076,21.2,32.7,419,574.333333,0.005096,1
3077,21.2675,?,411.5,?,0.005121,1
3078,21.29,32.79,0,577,0.005139,1
3079,21.29,32.73,0,582.333333,0.00513,0
3080,21.29,32.7,0,586,0.005125,0
3081,21.29,32.645,0,586,0.005116,0
3082,21.39,32.59,0,586,0.005139,0
3083,21.34,32.59,0,583,0.005123,0
3084,21.39,32.59,0,582,0.005139,0
3085,21.34,32.545,0,579.5,0.005116,0
3086,21.29,32.5,?,578,0.005093,0
3087,21.356667,32.5,?,580,0.005114,0
3088,21.39,32.5,0,578,0.005125,0
3089,21.39,32.4,0,?,0.005109,0
3090,21.34,32.45,0,573,?,0
3091,21.34,32.5,0,574.5,0.005109,0
3092,21.39,32.4,0,569,0.005109,0
3093,21.39,32.4,0,564,0.005109,0
3094,21.315,32.5,0,561,0.005101,0
3095,21.29,32.5,0,560,0.005093,0
3096,21.29,32.5,0,553.5,0.005093,0
3097,21.29,32.5,0,551.333333,0.005093,0
3098,21.29,32.5,0,557,0.005093,0
3099,21.29,32.5,0,556.5,0.005093,0
3100,21.29,32.45,0,554.5,0.005085,0
3101,21.29,32.45,0,549.75,0.005085,0
3102,21.29,32.5,0,553.5,0.005093,0
3103,21.29,32.5,0,556,0.005093,0
3104,21.29,32.5,0,551,0.005093,0
3105,21.29,32.5,0,543,0.005093,0
3106,21.29,32.5,0,546.5,0.005093,0
3107,21.29,?,0,545,0.005108,0
3108,21.29,?,0,543,0.005093,0
3109,21.29,32.5,0,537,0.005093,0
3110,21.245,?,0,544,0.005071,0
3111,21.29,32.5,0,547,0.005093,0
3112,21.29,32.475,0,541.5,0.005089,0
3113,21.29,32.4,0,?,0.005078,0
3114,21.29,32.466667,0,541,0.005088,?
3115,21.245,32.4,0,539,0.005063,0
3116,21.29,32.4,0,537,0.005078,0
3117,21.245,32.4,0,535.5,0.005063,0
3118,21.26,32.4,0,534.333333,?,0
3119,21.245,32.4,0,534,0.005063,0
3120,21.23,32.433333,0,534.75,0.005064,0
3121,21.2,32.4,0,537,0.005049,0
3122,21.2,32.4,0,535,0.005049,0
3123,21.2,32.4,0,530.333333,0.005049,0
3124,21.2,32.4,?,529,0.005049,0
3125,21.2,32.4,0,528,0.005049,0
3126,21.2,32.4,0,526,0.005049,0
3127,21.2,32.4,0,532.333333,0.005049,0
3128,21.2,32.4,0,534,0.005049,0
3129,21.175,32.3725,0,531,0.005037,0
3130,?,32.4,0,528,0.005049,0
